,id,churn_probability
1872,71871,1
1873,71872,1
1874,71873,0
1875,71874,1
1876,71875,0
1877,71876,0
1878,71877,0
1879,71878,0
1880,71879,1
1881,71880,1
1882,71881,0
1883,71882,0
1884,71883,0
1885,71884,0
1886,71885,0
1887,71886,1
1888,71887,0
1889,71888,0
1890,71889,1
1891,71890,0
1892,71891,0
1893,71892,0
1894,71893,0
1895,71894,0
1896,71895,1
1897,71896,1
1898,71897,0
1899,71898,1
1900,71899,1
1901,71900,1
1902,71901,0
1903,71902,0
1904,71903,1
1905,71904,0
1906,71905,0
1907,71906,0
1908,71907,0
1909,71908,1
1910,71909,0
1911,71910,0
1912,71911,0
1913,71912,0
1914,71913,0
1915,71914,1
1916,71915,0
1917,71916,0
1918,71917,0
1919,71918,1
1920,71919,1
1921,71920,0
1922,71921,0
1923,71922,0
1924,71923,1
1925,71924,1
1926,71925,0
1927,71926,1
1928,71927,1
1929,71928,1
1930,71929,0
1931,71930,0
1932,71931,0
1933,71932,0
1934,71933,0
1935,71934,0
1936,71935,0
1937,71936,0
1938,71937,0
1939,71938,1
1940,71939,0
1941,71940,0
1942,71941,1
1943,71942,0
1944,71943,0
1945,71944,1
1946,71945,1
1947,71946,0
1948,71947,0
1949,71948,0
1950,71949,0
1951,71950,0
1952,71951,0
1953,71952,0
1954,71953,1
1955,71954,0
1956,71955,0
1957,71956,0
1958,71957,0
1959,71958,0
1960,71959,0
1961,71960,1
1962,71961,0
1963,71962,1
1964,71963,0
1965,71964,0
1966,71965,0
1967,71966,1
1968,71967,0
1969,71968,0
1970,71969,1
1971,71970,1
1972,71971,1
1973,71972,1
1974,71973,0
1975,71974,1
1976,71975,1
1977,71976,0
1978,71977,0
1979,71978,0
1980,71979,1
1981,71980,0
1982,71981,1
1983,71982,1
1984,71983,1
1985,71984,0
1986,71985,1
1987,71986,0
1988,71987,0
1989,71988,1
1990,71989,0
1991,71990,0
1992,71991,1
1993,71992,0
1994,71993,1
1995,71994,0
1996,71995,0
1997,71996,1
1998,71997,0
1999,71998,0
2000,71999,1
2001,72000,0
2002,72001,0
2003,72002,0
2004,72003,0
2005,72004,0
2006,72005,1
2007,72006,1
2008,72007,0
2009,72008,0
2010,72009,1
2011,72010,1
2012,72011,0
2013,72012,0
2014,72013,0
2015,72014,1
2016,72015,1
2017,72016,0
2018,72017,0
2019,72018,1
2020,72019,0
2021,72020,0
2022,72021,0
2023,72022,1
2024,72023,1
2025,72024,1
2026,72025,1
2027,72026,0
2028,72027,1
2029,72028,0
2030,72029,0
2031,72030,0
2032,72031,0
2033,72032,0
2034,72033,1
2035,72034,1
2036,72035,0
2037,72036,0
2038,72037,0
2039,72038,0
2040,72039,0
2041,72040,0
2042,72041,1
2043,72042,0
2044,72043,1
2045,72044,1
2046,72045,0
2047,72046,1
2048,72047,0
2049,72048,1
2050,72049,1
2051,72050,0
2052,72051,0
2053,72052,0
2054,72053,1
2055,72054,1
2056,72055,1
2057,72056,1
2058,72057,0
2059,72058,0
2060,72059,1
2061,72060,0
2062,72061,0
2063,72062,1
2064,72063,0
2065,72064,0
2066,72065,1
2067,72066,0
2068,72067,1
2069,72068,0
2070,72069,0
2071,72070,0
2072,72071,1
2073,72072,0
2074,72073,1
2075,72074,1
2076,72075,0
2077,72076,1
2078,72077,0
2079,72078,0
2080,72079,0
2081,72080,1
2082,72081,0
2083,72082,0
2084,72083,1
2085,72084,1
2086,72085,1
2087,72086,0
2088,72087,0
2089,72088,0
2090,72089,0
2091,72090,0
2092,72091,1
2093,72092,0
2094,72093,0
2095,72094,0
2096,72095,0
2097,72096,0
2098,72097,0
2099,72098,1
2100,72099,0
2101,72100,0
2102,72101,1
2103,72102,1
2104,72103,0
2105,72104,0
2106,72105,1
2107,72106,1
2108,72107,0
2109,72108,1
2110,72109,1
2111,72110,0
2112,72111,0
2113,72112,0
2114,72113,0
2115,72114,1
2116,72115,0
2117,72116,0
2118,72117,0
2119,72118,1
2120,72119,1
2121,72120,0
2122,72121,0
2123,72122,0
2124,72123,0
2125,72124,0
2126,72125,0
2127,72126,0
2128,72127,0
2129,72128,0
2130,72129,0
2131,72130,0
2132,72131,0
2133,72132,0
2134,72133,1
2135,72134,1
2136,72135,0
2137,72136,0
2138,72137,0
2139,72138,0
2140,72139,0
2141,72140,1
2142,72141,0
2143,72142,0
2144,72143,1
2145,72144,0
2146,72145,0
2147,72146,1
2148,72147,1
2149,72148,1
2150,72149,1
2151,72150,0
2152,72151,0
2153,72152,0
2154,72153,1
2155,72154,1
2156,72155,1
2157,72156,0
2158,72157,0
2159,72158,1
2160,72159,0
2161,72160,0
2162,72161,1
2163,72162,0
2164,72163,0
2165,72164,0
2166,72165,0
2167,72166,0
2168,72167,1
2169,72168,0
2170,72169,0
2171,72170,0
2172,72171,1
2173,72172,1
2174,72173,0
2175,72174,1
2176,72175,0
2177,72176,1
2178,72177,0
2179,72178,1
2180,72179,0
2181,72180,0
2182,72181,0
2183,72182,1
2184,72183,1
2185,72184,0
2186,72185,0
2187,72186,1
2188,72187,0
2189,72188,0
2190,72189,0
2191,72190,1
2192,72191,1
2193,72192,0
2194,72193,0
2195,72194,1
2196,72195,0
2197,72196,0
2198,72197,1
2199,72198,1
2200,72199,0
2201,72200,0
2202,72201,0
2203,72202,0
2204,72203,0
2205,72204,1
2206,72205,0
2207,72206,0
2208,72207,0
2209,72208,1
2210,72209,0
2211,72210,1
2212,72211,0
2213,72212,0
2214,72213,0
2215,72214,1
2216,72215,1
2217,72216,0
2218,72217,1
2219,72218,0
2220,72219,0
2221,72220,1
2222,72221,0
2223,72222,0
2224,72223,0
2225,72224,0
2226,72225,1
2227,72226,1
2228,72227,0
2229,72228,0
2230,72229,1
2231,72230,0
2232,72231,0
2233,72232,0
2234,72233,0
2235,72234,0
2236,72235,1
2237,72236,1
2238,72237,0
2239,72238,1
2240,72239,0
2241,72240,0
2242,72241,0
2243,72242,1
2244,72243,0
2245,72244,1
2246,72245,0
2247,72246,0
2248,72247,1
2249,72248,1
2250,72249,1
2251,72250,0
2252,72251,0
2253,72252,0
2254,72253,0
2255,72254,1
2256,72255,0
2257,72256,0
2258,72257,0
2259,72258,1
2260,72259,0
2261,72260,0
2262,72261,0
2263,72262,1
2264,72263,0
2265,72264,0
2266,72265,1
2267,72266,0
2268,72267,1
2269,72268,0
2270,72269,0
2271,72270,1
2272,72271,0
2273,72272,1
2274,72273,0
2275,72274,0
2276,72275,0
2277,72276,0
2278,72277,1
2279,72278,1
2280,72279,0
2281,72280,1
2282,72281,0
2283,72282,0
2284,72283,1
2285,72284,0
2286,72285,0
2287,72286,0
2288,72287,0
2289,72288,1
2290,72289,1
2291,72290,0
2292,72291,1
2293,72292,0
2294,72293,0
2295,72294,1
2296,72295,0
2297,72296,0
2298,72297,0
2299,72298,0
2300,72299,0
2301,72300,0
2302,72301,0
2303,72302,0
2304,72303,0
2305,72304,1
2306,72305,1
2307,72306,0
2308,72307,0
2309,72308,1
2310,72309,1
2311,72310,0
2312,72311,1
2313,72312,1
2314,72313,0
2315,72314,1
2316,72315,0
2317,72316,1
2318,72317,1
2319,72318,1
2320,72319,0
2321,72320,0
2322,72321,0
2323,72322,0
2324,72323,1
2325,72324,0
2326,72325,1
2327,72326,0
2328,72327,0
2329,72328,1
2330,72329,0
2331,72330,0
2332,72331,1
2333,72332,1
2334,72333,0
2335,72334,0
2336,72335,1
2337,72336,0
2338,72337,0
2339,72338,0
2340,72339,1
2341,72340,1
2342,72341,0
2343,72342,0
2344,72343,0
2345,72344,0
2346,72345,1
2347,72346,0
2348,72347,1
2349,72348,1
2350,72349,1
2351,72350,1
2352,72351,0
2353,72352,1
2354,72353,0
2355,72354,1
2356,72355,0
2357,72356,0
2358,72357,0
2359,72358,1
2360,72359,1
2361,72360,0
2362,72361,0
2363,72362,0
2364,72363,0
2365,72364,0
2366,72365,0
2367,72366,0
2368,72367,0
2369,72368,0
2370,72369,1
2371,72370,1
2372,72371,0
2373,72372,0
2374,72373,1
2375,72374,0
2376,72375,1
2377,72376,0
2378,72377,0
2379,72378,1
2380,72379,1
2381,72380,0
2382,72381,0
2383,72382,0
2384,72383,0
2385,72384,0
2386,72385,1
2387,72386,0
2388,72387,1
2389,72388,0
2390,72389,1
2391,72390,0
2392,72391,1
2393,72392,1
2394,72393,0
2395,72394,1
2396,72395,1
2397,72396,0
2398,72397,0
2399,72398,1
2400,72399,0
2401,72400,1
2402,72401,0
2403,72402,0
2404,72403,1
2405,72404,1
2406,72405,0
2407,72406,1
2408,72407,1
2409,72408,1
2410,72409,0
2411,72410,0
2412,72411,0
2413,72412,1
2414,72413,0
2415,72414,1
2416,72415,1
2417,72416,1
2418,72417,1
2419,72418,0
2420,72419,0
2421,72420,0
2422,72421,1
2423,72422,1
2424,72423,1
2425,72424,1
2426,72425,1
2427,72426,1
2428,72427,0
2429,72428,0
2430,72429,0
2431,72430,0
2432,72431,1
2433,72432,1
2434,72433,1
2435,72434,0
2436,72435,1
2437,72436,0
2438,72437,1
2439,72438,1
2440,72439,1
2441,72440,0
2442,72441,1
2443,72442,0
2444,72443,0
2445,72444,0
2446,72445,0
2447,72446,1
2448,72447,0
2449,72448,0
2450,72449,0
2451,72450,0
2452,72451,0
2453,72452,0
2454,72453,0
2455,72454,1
2456,72455,0
2457,72456,0
2458,72457,0
2459,72458,1
2460,72459,0
2461,72460,1
2462,72461,0
2463,72462,1
2464,72463,0
2465,72464,0
2466,72465,1
2467,72466,1
2468,72467,0
2469,72468,0
2470,72469,0
2471,72470,1
2472,72471,0
2473,72472,0
2474,72473,0
2475,72474,1
2476,72475,0
2477,72476,0
2478,72477,1
2479,72478,0
2480,72479,1
2481,72480,0
2482,72481,0
2483,72482,0
2484,72483,1
2485,72484,1
2486,72485,0
2487,72486,1
2488,72487,0
2489,72488,0
2490,72489,0
2491,72490,1
2492,72491,0
2493,72492,0
2494,72493,0
2495,72494,0
2496,72495,1
2497,72496,0
2498,72497,0
2499,72498,0
2500,72499,0
2501,72500,1
2502,72501,0
2503,72502,0
2504,72503,0
2505,72504,0
2506,72505,0
2507,72506,1
2508,72507,1
2509,72508,1
2510,72509,0
2511,72510,0
2512,72511,0
2513,72512,0
2514,72513,0
2515,72514,1
2516,72515,0
2517,72516,0
2518,72517,1
2519,72518,0
2520,72519,0
2521,72520,0
2522,72521,1
2523,72522,0
2524,72523,1
2525,72524,0
2526,72525,0
2527,72526,1
2528,72527,0
2529,72528,1
2530,72529,1
2531,72530,0
2532,72531,0
2533,72532,0
2534,72533,1
2535,72534,0
2536,72535,1
2537,72536,0
2538,72537,1
2539,72538,1
2540,72539,0
2541,72540,1
2542,72541,0
2543,72542,0
2544,72543,0
2545,72544,1
2546,72545,0
2547,72546,0
2548,72547,0
2549,72548,1
2550,72549,0
2551,72550,1
2552,72551,0
2553,72552,1
2554,72553,1
2555,72554,0
2556,72555,0
2557,72556,0
2558,72557,0
2559,72558,0
2560,72559,1
2561,72560,1
2562,72561,0
2563,72562,0
2564,72563,1
2565,72564,0
2566,72565,1
2567,72566,0
2568,72567,0
2569,72568,1
2570,72569,1
2571,72570,1
2572,72571,0
2573,72572,0
2574,72573,0
2575,72574,0
2576,72575,0
2577,72576,0
2578,72577,1
2579,72578,1
2580,72579,0
2581,72580,0
2582,72581,0
2583,72582,1
2584,72583,0
2585,72584,1
2586,72585,0
2587,72586,0
2588,72587,0
2589,72588,0
2590,72589,0
2591,72590,1
2592,72591,0
2593,72592,0
2594,72593,0
2595,72594,1
2596,72595,0
2597,72596,0
2598,72597,0
2599,72598,1
2600,72599,0
2601,72600,0
2602,72601,0
2603,72602,1
2604,72603,0
2605,72604,0
2606,72605,1
2607,72606,0
2608,72607,0
2609,72608,1
2610,72609,1
2611,72610,1
2612,72611,0
2613,72612,0
2614,72613,1
2615,72614,1
2616,72615,0
2617,72616,0
2618,72617,1
2619,72618,1
2620,72619,1
2621,72620,0
2622,72621,0
2623,72622,0
2624,72623,0
2625,72624,1
2626,72625,0
2627,72626,1
2628,72627,1
2629,72628,0
2630,72629,1
2631,72630,1
2632,72631,0
2633,72632,0
2634,72633,0
2635,72634,0
2636,72635,0
2637,72636,0
2638,72637,0
2639,72638,1
2640,72639,1
2641,72640,0
2642,72641,1
2643,72642,0
2644,72643,0
2645,72644,0
2646,72645,0
2647,72646,1
2648,72647,1
2649,72648,1
2650,72649,0
2651,72650,1
2652,72651,1
2653,72652,0
2654,72653,1
2655,72654,0
2656,72655,1
2657,72656,1
2658,72657,1
2659,72658,1
2660,72659,1
2661,72660,0
2662,72661,0
2663,72662,1
2664,72663,0
2665,72664,0
2666,72665,0
2667,72666,0
2668,72667,0
2669,72668,0
2670,72669,0
2671,72670,1
2672,72671,0
2673,72672,0
2674,72673,0
2675,72674,0
2676,72675,1
2677,72676,0
2678,72677,0
2679,72678,0
2680,72679,0
2681,72680,1
2682,72681,0
2683,72682,0
2684,72683,1
2685,72684,0
2686,72685,1
2687,72686,1
2688,72687,0
2689,72688,1
2690,72689,0
2691,72690,0
2692,72691,0
2693,72692,1
2694,72693,0
2695,72694,0
2696,72695,1
2697,72696,0
2698,72697,0
2699,72698,1
2700,72699,0
2701,72700,0
2702,72701,0
2703,72702,0
2704,72703,1
2705,72704,1
2706,72705,0
2707,72706,1
2708,72707,0
2709,72708,0
2710,72709,1
2711,72710,1
2712,72711,0
2713,72712,1
2714,72713,1
2715,72714,1
2716,72715,0
2717,72716,1
2718,72717,0
2719,72718,0
2720,72719,0
2721,72720,1
2722,72721,0
2723,72722,0
2724,72723,1
2725,72724,1
2726,72725,0
2727,72726,0
2728,72727,0
2729,72728,1
2730,72729,0
2731,72730,0
2732,72731,0
2733,72732,1
2734,72733,0
2735,72734,0
2736,72735,0
2737,72736,1
2738,72737,1
2739,72738,1
2740,72739,0
2741,72740,0
2742,72741,0
2743,72742,1
2744,72743,0
2745,72744,1
2746,72745,1
2747,72746,0
2748,72747,0
2749,72748,0
2750,72749,1
2751,72750,1
2752,72751,0
2753,72752,0
2754,72753,1
2755,72754,0
2756,72755,0
2757,72756,0
2758,72757,0
2759,72758,1
2760,72759,0
2761,72760,0
2762,72761,0
2763,72762,0
2764,72763,0
2765,72764,0
2766,72765,0
2767,72766,0
2768,72767,1
2769,72768,0
2770,72769,1
2771,72770,1
2772,72771,0
2773,72772,1
2774,72773,0
2775,72774,0
2776,72775,0
2777,72776,1
2778,72777,0
2779,72778,1
2780,72779,1
2781,72780,0
2782,72781,0
2783,72782,1
2784,72783,0
2785,72784,0
2786,72785,0
2787,72786,0
2788,72787,1
2789,72788,1
2790,72789,0
2791,72790,1
2792,72791,0
2793,72792,0
2794,72793,1
2795,72794,1
2796,72795,0
2797,72796,0
2798,72797,0
2799,72798,0
2800,72799,0
2801,72800,0
2802,72801,0
2803,72802,0
2804,72803,1
2805,72804,0
2806,72805,0
2807,72806,0
2808,72807,0
2809,72808,0
2810,72809,0
2811,72810,0
2812,72811,1
2813,72812,1
2814,72813,0
2815,72814,0
2816,72815,0
2817,72816,0
2818,72817,1
2819,72818,0
2820,72819,0
2821,72820,0
2822,72821,1
2823,72822,1
2824,72823,0
2825,72824,0
2826,72825,1
2827,72826,0
2828,72827,1
2829,72828,0
2830,72829,0
2831,72830,0
2832,72831,0
2833,72832,0
2834,72833,1
2835,72834,1
2836,72835,1
2837,72836,0
2838,72837,1
2839,72838,1
2840,72839,0
2841,72840,0
2842,72841,0
2843,72842,1
2844,72843,0
2845,72844,1
2846,72845,0
2847,72846,1
2848,72847,0
2849,72848,0
2850,72849,1
2851,72850,1
2852,72851,1
2853,72852,1
2854,72853,0
2855,72854,0
2856,72855,0
2857,72856,0
2858,72857,0
2859,72858,1
2860,72859,0
2861,72860,0
2862,72861,0
2863,72862,0
2864,72863,0
2865,72864,0
2866,72865,1
2867,72866,0
2868,72867,0
2869,72868,1
2870,72869,0
2871,72870,1
2872,72871,0
2873,72872,0
2874,72873,0
2875,72874,1
2876,72875,1
2877,72876,0
2878,72877,0
2879,72878,1
2880,72879,0
2881,72880,0
2882,72881,1
2883,72882,0
2884,72883,1
2885,72884,0
2886,72885,0
2887,72886,0
2888,72887,1
2889,72888,0
2890,72889,0
2891,72890,1
2892,72891,0
2893,72892,0
2894,72893,0
2895,72894,1
2896,72895,0
2897,72896,0
2898,72897,1
2899,72898,1
2900,72899,0
2901,72900,0
2902,72901,0
2903,72902,1
2904,72903,1
2905,72904,1
2906,72905,0
2907,72906,1
2908,72907,0
2909,72908,1
2910,72909,1
2911,72910,1
2912,72911,0
2913,72912,0
2914,72913,0
2915,72914,1
2916,72915,1
2917,72916,0
2918,72917,0
2919,72918,0
2920,72919,1
2921,72920,0
2922,72921,0
2923,72922,0
2924,72923,1
2925,72924,1
2926,72925,1
2927,72926,0
2928,72927,0
2929,72928,1
2930,72929,0
2931,72930,0
2932,72931,0
2933,72932,1
2934,72933,0
2935,72934,1
2936,72935,1
2937,72936,1
2938,72937,0
2939,72938,0
2940,72939,1
2941,72940,0
2942,72941,1
2943,72942,0
2944,72943,0
2945,72944,1
2946,72945,0
2947,72946,1
2948,72947,0
2949,72948,1
2950,72949,0
2951,72950,0
2952,72951,1
2953,72952,1
2954,72953,1
2955,72954,0
2956,72955,0
2957,72956,1
2958,72957,1
2959,72958,0
2960,72959,0
2961,72960,1
2962,72961,1
2963,72962,1
2964,72963,0
2965,72964,0
2966,72965,1
2967,72966,0
2968,72967,1
2969,72968,0
2970,72969,0
2971,72970,0
2972,72971,1
2973,72972,0
2974,72973,1
2975,72974,0
2976,72975,1
2977,72976,0
2978,72977,0
2979,72978,0
2980,72979,1
2981,72980,0
2982,72981,1
2983,72982,0
2984,72983,1
2985,72984,0
2986,72985,0
2987,72986,0
2988,72987,1
2989,72988,1
2990,72989,0
2991,72990,1
2992,72991,1
2993,72992,1
2994,72993,0
2995,72994,0
2996,72995,0
2997,72996,0
2998,72997,1
2999,72998,0
3000,72999,0
3001,73000,0
3002,73001,0
3003,73002,0
3004,73003,1
3005,73004,0
3006,73005,1
3007,73006,0
3008,73007,0
3009,73008,1
3010,73009,0
3011,73010,0
3012,73011,0
3013,73012,0
3014,73013,1
3015,73014,0
3016,73015,0
3017,73016,1
3018,73017,1
3019,73018,1
3020,73019,0
3021,73020,0
3022,73021,0
3023,73022,0
3024,73023,0
3025,73024,1
3026,73025,1
3027,73026,1
3028,73027,1
3029,73028,0
3030,73029,1
3031,73030,0
3032,73031,1
3033,73032,1
3034,73033,0
3035,73034,0
3036,73035,1
3037,73036,0
3038,73037,1
3039,73038,0
3040,73039,1
3041,73040,0
3042,73041,0
3043,73042,1
3044,73043,0
3045,73044,1
3046,73045,0
3047,73046,0
3048,73047,0
3049,73048,0
3050,73049,1
3051,73050,0
3052,73051,0
3053,73052,0
3054,73053,0
3055,73054,1
3056,73055,0
3057,73056,1
3058,73057,1
3059,73058,0
3060,73059,1
3061,73060,1
3062,73061,0
3063,73062,0
3064,73063,1
3065,73064,0
3066,73065,0
3067,73066,1
3068,73067,1
3069,73068,1
3070,73069,0
3071,73070,1
3072,73071,0
3073,73072,1
3074,73073,0
3075,73074,1
3076,73075,0
3077,73076,0
3078,73077,0
3079,73078,0
3080,73079,0
3081,73080,1
3082,73081,0
3083,73082,0
3084,73083,1
3085,73084,1
3086,73085,1
3087,73086,0
3088,73087,1
3089,73088,0
3090,73089,0
3091,73090,1
3092,73091,0
3093,73092,0
3094,73093,1
3095,73094,0
3096,73095,0
3097,73096,0
3098,73097,0
3099,73098,0
3100,73099,1
3101,73100,0
3102,73101,0
3103,73102,1
3104,73103,0
3105,73104,0
3106,73105,1
3107,73106,0
3108,73107,1
3109,73108,1
3110,73109,0
3111,73110,0
3112,73111,1
3113,73112,1
3114,73113,0
3115,73114,0
3116,73115,1
3117,73116,0
3118,73117,0
3119,73118,0
3120,73119,0
3121,73120,1
3122,73121,0
3123,73122,0
3124,73123,1
3125,73124,0
3126,73125,0
3127,73126,0
3128,73127,0
3129,73128,1
3130,73129,0
3131,73130,0
3132,73131,0
3133,73132,1
3134,73133,0
3135,73134,0
3136,73135,0
3137,73136,0
3138,73137,0
3139,73138,0
3140,73139,1
3141,73140,1
3142,73141,1
3143,73142,0
3144,73143,0
3145,73144,0
3146,73145,0
3147,73146,0
3148,73147,0
3149,73148,1
3150,73149,0
3151,73150,1
3152,73151,0
3153,73152,0
3154,73153,0
3155,73154,0
3156,73155,1
3157,73156,1
3158,73157,0
3159,73158,1
3160,73159,1
3161,73160,0
3162,73161,0
3163,73162,0
3164,73163,1
3165,73164,0
3166,73165,0
3167,73166,1
3168,73167,0
3169,73168,1
3170,73169,1
3171,73170,0
3172,73171,1
3173,73172,0
3174,73173,1
3175,73174,1
3176,73175,0
3177,73176,0
3178,73177,1
3179,73178,0
3180,73179,1
3181,73180,1
3182,73181,0
3183,73182,1
3184,73183,1
3185,73184,1
3186,73185,1
3187,73186,0
3188,73187,0
3189,73188,0
3190,73189,0
3191,73190,0
3192,73191,0
3193,73192,1
3194,73193,0
3195,73194,0
3196,73195,0
3197,73196,0
3198,73197,1
3199,73198,0
3200,73199,0
3201,73200,1
3202,73201,0
3203,73202,1
3204,73203,1
3205,73204,1
3206,73205,0
3207,73206,0
3208,73207,0
3209,73208,1
3210,73209,1
3211,73210,0
3212,73211,0
3213,73212,0
3214,73213,1
3215,73214,0
3216,73215,1
3217,73216,0
3218,73217,1
3219,73218,0
3220,73219,0
3221,73220,0
3222,73221,0
3223,73222,0
3224,73223,1
3225,73224,0
3226,73225,0
3227,73226,1
3228,73227,0
3229,73228,1
3230,73229,1
3231,73230,1
3232,73231,0
3233,73232,0
3234,73233,1
3235,73234,0
3236,73235,1
3237,73236,0
3238,73237,0
3239,73238,0
3240,73239,0
3241,73240,0
3242,73241,0
3243,73242,1
3244,73243,0
3245,73244,0
3246,73245,1
3247,73246,0
3248,73247,0
3249,73248,1
3250,73249,0
3251,73250,1
3252,73251,0
3253,73252,1
3254,73253,0
3255,73254,1
3256,73255,1
3257,73256,0
3258,73257,0
3259,73258,0
3260,73259,0
3261,73260,1
3262,73261,1
3263,73262,0
3264,73263,0
3265,73264,0
3266,73265,0
3267,73266,1
3268,73267,1
3269,73268,1
3270,73269,0
3271,73270,0
3272,73271,0
3273,73272,0
3274,73273,0
3275,73274,0
3276,73275,0
3277,73276,0
3278,73277,0
3279,73278,0
3280,73279,0
3281,73280,1
3282,73281,1
3283,73282,0
3284,73283,0
3285,73284,0
3286,73285,0
3287,73286,1
3288,73287,0
3289,73288,0
3290,73289,1
3291,73290,0
